FLAI_time	date	location	total_cases	new_cases	total_deaths	new_deaths	population	people_vaccinated_per_hundred	people_fully_vaccinated_per_hundred	total_boosters_per_hundred	total_vaccinations_per_hundred
44087	2020-09-14	Chile	436433.0	1685.0	12013.0	64.0	19212362.0				
44088	2020-09-15	Chile	437983.0	1550.0	12040.0	27.0	19212362.0				
44089	2020-09-16	Chile	439287.0	1304.0	12058.0	18.0	19212362.0				
44090	2020-09-17	Chile	441150.0	1863.0	12142.0	84.0	19212362.0				
44091	2020-09-18	Chile	442827.0	1677.0	12199.0	57.0	19212362.0				
44092	2020-09-19	Chile	444674.0	1847.0	12254.0	55.0	19212362.0				
44093	2020-09-20	Chile	446274.0	1600.0	12286.0	32.0	19212362.0				
44094	2020-09-21	Chile	447468.0	1194.0	12298.0	12.0	19212362.0				
44095	2020-09-22	Chile	448523.0	1055.0	12321.0	23.0	19212362.0				
44096	2020-09-23	Chile	449903.0	1380.0	12345.0	24.0	19212362.0				
44097	2020-09-24	Chile	451634.0	1731.0	12469.0	124.0	19212362.0				
44098	2020-09-25	Chile	453868.0	2234.0	12527.0	58.0	19212362.0				
44099	2020-09-26	Chile	455979.0	2111.0	12591.0	64.0	19212362.0				
44100	2020-09-27	Chile	457901.0	1922.0	12641.0	50.0	19212362.0				
44101	2020-09-28	Chile	459671.0	1770.0	12698.0	57.0	19212362.0				
44102	2020-09-29	Chile	461300.0	1629.0	12725.0	27.0	19212362.0				
44103	2020-09-30	Chile	462991.0	1691.0	12741.0	16.0	19212362.0				
44104	2020-10-01	Chile	464750.0	1759.0	12822.0	81.0	19212362.0				
44105	2020-10-02	Chile	466590.0	1840.0	12867.0	45.0	19212362.0				
44106	2020-10-03	Chile	468471.0	1881.0	12919.0	52.0	19212362.0				
44107	2020-10-04	Chile	470179.0	1708.0	12979.0	60.0	19212362.0				
44108	2020-10-05	Chile	471746.0	1567.0	13037.0	58.0	19212362.0				
44109	2020-10-06	Chile	473306.0	1560.0	13070.0	33.0	19212362.0				
44110	2020-10-07	Chile	474440.0	1134.0	13090.0	20.0	19212362.0				
44111	2020-10-08	Chile	476016.0	1576.0	13167.0	77.0	19212362.0				
44112	2020-10-09	Chile	477769.0	1753.0	13220.0	53.0	19212362.0				
44113	2020-10-10	Chile	479595.0	1826.0	13272.0	52.0	19212362.0				
44114	2020-10-11	Chile	481371.0	1776.0	13318.0	46.0	19212362.0				
44115	2020-10-12	Chile	482832.0	1461.0	13376.0	58.0	19212362.0				
44116	2020-10-13	Chile	484280.0	1448.0	13396.0	20.0	19212362.0				
44117	2020-10-14	Chile	485372.0	1092.0	13415.0	19.0	19212362.0				
44118	2020-10-15	Chile	486496.0	1124.0	13434.0	19.0	19212362.0				
44119	2020-10-16	Chile	488190.0	1694.0	13529.0	95.0	19212362.0				
44120	2020-10-17	Chile	490003.0	1813.0	13588.0	59.0	19212362.0				
44121	2020-10-18	Chile	491760.0	1757.0	13635.0	47.0	19212362.0				
44122	2020-10-19	Chile	493305.0	1545.0	13676.0	41.0	19212362.0				
44123	2020-10-20	Chile	494478.0	1173.0	13702.0	26.0	19212362.0				
44124	2020-10-21	Chile	495637.0	1159.0	13719.0	17.0	19212362.0				
44125	2020-10-22	Chile	497131.0	1494.0	13792.0	73.0	19212362.0				
44126	2020-10-23	Chile	498906.0	1775.0	13844.0	52.0	19212362.0				
44127	2020-10-24	Chile	500542.0	1636.0	13892.0	48.0	19212362.0				
44128	2020-10-25	Chile	502063.0	1521.0	13944.0	52.0	19212362.0				
44129	2020-10-26	Chile	503598.0	1535.0	14003.0	59.0	19212362.0				
44130	2020-10-27	Chile	504525.0	927.0	14026.0	23.0	19212362.0				
44131	2020-10-28	Chile	505530.0	1005.0	14032.0	6.0	19212362.0				
44132	2020-10-29	Chile	507050.0	1520.0	14118.0	86.0	19212362.0				
44133	2020-10-30	Chile	508571.0	1521.0	14158.0	40.0	19212362.0				
44134	2020-10-31	Chile	510256.0	1685.0	14207.0	49.0	19212362.0				
44135	2020-11-01	Chile	511864.0	1608.0	14247.0	40.0	19212362.0				
44136	2020-11-02	Chile	513140.0	1276.0	14302.0	55.0	19212362.0				
44137	2020-11-03	Chile	514202.0	1062.0	14319.0	17.0	19212362.0				
44138	2020-11-04	Chile	515042.0	840.0	14340.0	21.0	19212362.0				
44139	2020-11-05	Chile	516582.0	1540.0	14404.0	64.0	19212362.0				
44140	2020-11-06	Chile	518390.0	1808.0	14450.0	46.0	19212362.0				
44141	2020-11-07	Chile	519977.0	1587.0	14499.0	49.0	19212362.0				
44142	2020-11-08	Chile	521558.0	1581.0	14543.0	44.0	19212362.0				
44143	2020-11-09	Chile	522879.0	1321.0	14588.0	45.0	19212362.0				
44144	2020-11-10	Chile	523907.0	1028.0	14611.0	23.0	19212362.0				
44145	2020-11-11	Chile	524804.0	897.0	14633.0	22.0	19212362.0				
44146	2020-11-12	Chile	526438.0	1634.0	14699.0	66.0	19212362.0				
44147	2020-11-13	Chile	528030.0	1592.0	14738.0	39.0	19212362.0				
44148	2020-11-14	Chile	529676.0	1646.0	14777.0	39.0	19212362.0				
44149	2020-11-15	Chile	531273.0	1597.0	14819.0	42.0	19212362.0				
44150	2020-11-16	Chile	532604.0	1331.0	14863.0	44.0	19212362.0				
44151	2020-11-17	Chile	533610.0	1006.0	14883.0	20.0	19212362.0				
44152	2020-11-18	Chile	534558.0	948.0	14897.0	14.0	19212362.0				
44153	2020-11-19	Chile	536012.0	1454.0	14955.0	58.0	19212362.0				
44154	2020-11-20	Chile	537585.0	1573.0	15003.0	48.0	19212362.0				
44155	2020-11-21	Chile	539143.0	1558.0	15030.0	27.0	19212362.0				
44156	2020-11-22	Chile	540640.0	1497.0	15069.0	39.0	19212362.0				
44157	2020-11-23	Chile	542080.0	1440.0	15106.0	37.0	19212362.0				
44158	2020-11-24	Chile	543087.0	1007.0	15131.0	25.0	19212362.0				
44159	2020-11-25	Chile	544092.0	1005.0	15138.0	7.0	19212362.0				
44160	2020-11-26	Chile	545662.0	1570.0	15235.0	97.0	19212362.0				
44161	2020-11-27	Chile	547243.0	1581.0	15278.0	43.0	19212362.0				
44162	2020-11-28	Chile	548941.0	1698.0	15322.0	44.0	19212362.0				
44163	2020-11-29	Chile	550430.0	1489.0	15356.0	34.0	19212362.0				
44164	2020-11-30	Chile	551743.0	1313.0	15410.0	54.0	19212362.0				
44165	2020-12-01	Chile	552864.0	1121.0	15430.0	20.0	19212362.0				
44166	2020-12-02	Chile	553898.0	1034.0	15438.0	8.0	19212362.0				
44167	2020-12-03	Chile	555406.0	1508.0	15519.0	81.0	19212362.0				
44168	2020-12-04	Chile	557135.0	1729.0	15558.0	39.0	19212362.0				
44169	2020-12-05	Chile	558668.0	1533.0	15592.0	34.0	19212362.0				
44170	2020-12-06	Chile	560382.0	1714.0	15628.0	36.0	19212362.0				
44171	2020-12-07	Chile	562142.0	1760.0	15663.0	35.0	19212362.0				
44172	2020-12-08	Chile	563534.0	1392.0	15680.0	17.0	19212362.0				
44173	2020-12-09	Chile	564778.0	1244.0	15690.0	10.0	19212362.0				
44174	2020-12-10	Chile	566440.0	1662.0	15774.0	84.0	19212362.0				
44175	2020-12-11	Chile	567974.0	1534.0	15782.0	8.0	19212362.0				
44176	2020-12-12	Chile	569781.0	1807.0	15846.0	64.0	19212362.0				
44177	2020-12-13	Chile	571919.0	2138.0	15886.0	40.0	19212362.0				
44178	2020-12-14	Chile	573830.0	1911.0	15931.0	45.0	19212362.0				
44179	2020-12-15	Chile	575329.0	1499.0	15949.0	18.0	19212362.0				
44180	2020-12-16	Chile	576731.0	1402.0	15959.0	10.0	19212362.0				
44181	2020-12-17	Chile	578732.0	2001.0	16007.0	48.0	19212362.0				
44182	2020-12-18	Chile	581135.0	2403.0	16051.0	44.0	19212362.0				
44183	2020-12-19	Chile	583355.0	2220.0	16101.0	50.0	19212362.0				
44184	2020-12-20	Chile	585546.0	2191.0	16154.0	53.0	19212362.0				
44185	2020-12-21	Chile	587993.0	2447.0	16197.0	43.0	19212362.0				
44186	2020-12-22	Chile	589189.0	1196.0	16217.0	20.0	19212362.0				
44187	2020-12-23	Chile	590914.0	1725.0	16228.0	11.0	19212362.0				
44188	2020-12-24	Chile	594152.0	3238.0	16303.0	75.0	19212362.0	0.0			0.0
44189	2020-12-25	Chile	595831.0	1679.0	16358.0	55.0	19212362.0	0.03			0.03
44190	2020-12-26	Chile	598394.0	2563.0	16404.0	46.0	19212362.0	0.04			0.04
44191	2020-12-27	Chile	600105.0	1711.0	16443.0	39.0	19212362.0	0.05			0.05
44192	2020-12-28	Chile	602028.0	1923.0	16443.0	0.0	19212362.0	0.05			0.05
44193	2020-12-29	Chile	603986.0	1958.0	16488.0	45.0	19212362.0	0.05			0.05
44194	2020-12-30	Chile	606950.0	2964.0	16499.0	11.0	19212362.0	0.05			0.05
44195	2020-12-31	Chile	608973.0	2023.0	16608.0	109.0	19212362.0	0.05			0.05
44196	2021-01-01	Chile	612564.0	3591.0	16660.0	52.0	19212362.0	0.05			0.05
44197	2021-01-02	Chile	615902.0	3338.0	16724.0	64.0	19212362.0	0.05			0.05
44198	2021-01-03	Chile	618191.0	2289.0	16767.0	43.0	19212362.0	0.05			0.05
44199	2021-01-04	Chile	620641.0	2450.0	16767.0	0.0	19212362.0	0.05			0.05
44200	2021-01-05	Chile	623101.0	2460.0	16788.0	21.0	19212362.0	0.05			0.05
44201	2021-01-06	Chile	625483.0	2382.0	16816.0	28.0	19212362.0	0.06			0.06
44202	2021-01-07	Chile	629176.0	3693.0	16913.0	97.0	19212362.0	0.06			0.06
44203	2021-01-08	Chile	633381.0	4205.0	16974.0	61.0	19212362.0	0.06			0.06
44204	2021-01-09	Chile	637742.0	4361.0	17037.0	63.0	19212362.0	0.06			0.06
44205	2021-01-10	Chile	641923.0	4181.0	17096.0	59.0	19212362.0	0.06			0.06
44206	2021-01-11	Chile	645892.0	3969.0	17162.0	66.0	19212362.0	0.06			0.06
44207	2021-01-12	Chile	649135.0	3243.0	17182.0	20.0	19212362.0	0.06			0.06
44208	2021-01-13	Chile	652525.0	3390.0	17204.0	22.0	19212362.0	0.06	0.01		0.06
44209	2021-01-14	Chile	656712.0	4187.0	17294.0	90.0	19212362.0	0.07	0.03		0.1
44210	2021-01-15	Chile	661180.0	4468.0	17369.0	75.0	19212362.0	0.07	0.04		0.11
44211	2021-01-16	Chile	665493.0	4313.0	17435.0	66.0	19212362.0	0.07	0.04		0.12
44212	2021-01-17	Chile	669832.0	4339.0	17477.0	42.0	19212362.0	0.07	0.04		0.12
44213	2021-01-18	Chile	673750.0	3918.0	17547.0	70.0	19212362.0	0.13	0.04		0.17
44214	2021-01-19	Chile	677151.0	3401.0	17573.0	26.0	19212362.0	0.23	0.04		0.27
44215	2021-01-20	Chile	680740.0	3589.0	17594.0	21.0	19212362.0	0.28	0.04		0.32
44216	2021-01-21	Chile	685107.0	4367.0	17702.0	108.0	19212362.0	0.29	0.04		0.34
44217	2021-01-22	Chile	690066.0	4959.0	17786.0	84.0	19212362.0	0.3	0.04		0.34
44218	2021-01-23	Chile	694647.0	4581.0	17854.0	68.0	19212362.0	0.3	0.04		0.34
44219	2021-01-24	Chile	699110.0	4463.0	17933.0	79.0	19212362.0	0.3	0.04		0.34
44220	2021-01-25	Chile	703178.0	4068.0	17999.0	66.0	19212362.0	0.3	0.05		0.35
44221	2021-01-26	Chile	706500.0	3322.0	18023.0	24.0	19212362.0	0.3	0.05		0.35
44222	2021-01-27	Chile	709888.0	3388.0	18040.0	17.0	19212362.0	0.3	0.05		0.35
44223	2021-01-28	Chile	714143.0	4255.0	18174.0	134.0	19212362.0	0.3	0.05		0.35
44224	2021-01-29	Chile	718749.0	4606.0	18257.0	83.0	19212362.0	0.3	0.05		0.35
44225	2021-01-30	Chile	722900.0	4151.0	18339.0	82.0	19212362.0	0.3	0.05		0.35
44226	2021-01-31	Chile	727109.0	4209.0	18452.0	113.0	19212362.0	0.3	0.05		0.35
44227	2021-02-01	Chile	730888.0	3779.0	18537.0	85.0	19212362.0	0.3	0.05		0.35
44228	2021-02-02	Chile	734035.0	3147.0	18559.0	22.0	19212362.0	0.37	0.05		0.42
44229	2021-02-03	Chile	736645.0	2610.0	18576.0	17.0	19212362.0	1.25	0.05		1.31
44230	2021-02-04	Chile	740237.0	3592.0	18731.0	155.0	19212362.0	2.16	0.07		2.22
44231	2021-02-05	Chile	744019.0	3782.0	18808.0	77.0	19212362.0	3.04	0.07		3.11
44232	2021-02-06	Chile	748082.0	4063.0	18895.0	87.0	19212362.0	3.18	0.07		3.25
44233	2021-02-07	Chile	751886.0	3804.0	18974.0	79.0	19212362.0	3.23	0.07		3.3
44234	2021-02-08	Chile	755350.0	3464.0	19056.0	82.0	19212362.0	4.38	0.13		4.51
44235	2021-02-09	Chile	758189.0	2839.0	19084.0	28.0	19212362.0	5.64	0.23		5.87
44236	2021-02-10	Chile	760576.0	2387.0	19105.0	21.0	19212362.0	7.06	0.27		7.34
44237	2021-02-11	Chile	764307.0	3731.0	19262.0	157.0	19212362.0	8.37	0.29		8.66
44238	2021-02-12	Chile	768471.0	4164.0	19345.0	83.0	19212362.0	9.56	0.29		9.85
44239	2021-02-13	Chile	772396.0	3925.0	19443.0	98.0	19212362.0	9.72	0.29		10.01
44240	2021-02-14	Chile	776209.0	3813.0	19541.0	98.0	19212362.0	9.74	0.29		10.03
44241	2021-02-15	Chile	779541.0	3332.0	19624.0	83.0	19212362.0	11.12	0.29		11.41
44242	2021-02-16	Chile	782039.0	2498.0	19644.0	20.0	19212362.0	12.27	0.29		12.56
44243	2021-02-17	Chile	784314.0	2275.0	19659.0	15.0	19212362.0	13.25	0.29		13.54
44244	2021-02-18	Chile	788142.0	3828.0	19798.0	139.0	19212362.0	14.06	0.29		14.35
44245	2021-02-19	Chile	791939.0	3797.0	19897.0	99.0	19212362.0	14.8	0.29		15.09
44246	2021-02-20	Chile	795845.0	3906.0	19974.0	77.0	19212362.0	14.85	0.29		15.14
44247	2021-02-21	Chile	799460.0	3615.0	20042.0	68.0	19212362.0	14.85	0.29		15.14
44248	2021-02-22	Chile	803009.0	3549.0	20126.0	84.0	19212362.0	15.42	0.29		15.71
44249	2021-02-23	Chile	805317.0	2308.0	20151.0	25.0	19212362.0	15.91	0.29		16.2
44250	2021-02-24	Chile	807872.0	2555.0	20173.0	22.0	19212362.0	16.35	0.29		16.65
44251	2021-02-25	Chile	812344.0	4472.0	20310.0	137.0	19212362.0	16.8	0.29		17.09
44252	2021-02-26	Chile	816929.0	4585.0	20400.0	90.0	19212362.0	17.21	0.29		17.5
44253	2021-02-27	Chile	821418.0	4489.0	20476.0	76.0	19212362.0	17.26	0.29		17.55
44254	2021-02-28	Chile	824625.0	3207.0	20572.0	96.0	19212362.0	17.26	0.29		17.56
44255	2021-03-01	Chile	829770.0	5145.0	20660.0	88.0	19212362.0	17.98	0.3		18.27
44256	2021-03-02	Chile	832512.0	2742.0	20684.0	24.0	19212362.0	18.8	0.36		19.16
44257	2021-03-03	Chile	835552.0	3040.0	20704.0	20.0	19212362.0	19.63	1.16		20.79
44258	2021-03-04	Chile	840119.0	4567.0	20838.0	134.0	19212362.0	20.38	2.03		22.41
44259	2021-03-05	Chile	845450.0	5331.0	20928.0	90.0	19212362.0	21.09	2.87		23.96
44260	2021-03-06	Chile	850483.0	5033.0	21008.0	80.0	19212362.0	21.14	2.99		24.13
44261	2021-03-07	Chile	855785.0	5302.0	21077.0	69.0	19212362.0	21.14	3.03		24.17
44262	2021-03-08	Chile	860533.0	4748.0	21163.0	86.0	19212362.0	21.86	4.14		26.0
44263	2021-03-09	Chile	864064.0	3531.0	21182.0	19.0	19212362.0	22.58	5.38		27.96
44264	2021-03-10	Chile	867949.0	3885.0	21206.0	24.0	19212362.0	23.29	6.76		30.05
44265	2021-03-11	Chile	873512.0	5563.0	21362.0	156.0	19212362.0	24.18	8.04		32.22
44266	2021-03-12	Chile	879485.0	5973.0	21451.0	89.0	19212362.0	24.97	9.2		34.17
44267	2021-03-13	Chile	885379.0	5894.0	21574.0	123.0	19212362.0	25.09	9.34		34.43
44268	2021-03-14	Chile	891110.0	5731.0	21674.0	100.0	19212362.0	25.11	9.36		34.47
44269	2021-03-15	Chile	896231.0	5121.0	21772.0	98.0	19212362.0	25.93	10.78		36.71
44270	2021-03-16	Chile	900782.0	4551.0	21789.0	17.0	19212362.0	26.8	12.05		38.85
44271	2021-03-17	Chile	904212.0	3430.0	21816.0	27.0	19212362.0	27.58	13.17		40.76
44272	2021-03-18	Chile	911469.0	7257.0	21988.0	172.0	19212362.0	28.36	14.14		42.5
44273	2021-03-19	Chile	918053.0	6584.0	22087.0	99.0	19212362.0	29.09	14.95		44.04
44274	2021-03-20	Chile	925089.0	7036.0	22180.0	93.0	19212362.0	29.21	15.01		44.21
44275	2021-03-21	Chile	931939.0	6850.0	22279.0	99.0	19212362.0	29.22	15.01		44.24
44276	2021-03-22	Chile	938094.0	6155.0	22359.0	80.0	19212362.0	29.99	15.65		45.63
44277	2021-03-23	Chile	942958.0	4864.0	22384.0	25.0	19212362.0	30.77	16.12		46.89
44278	2021-03-24	Chile	947783.0	4825.0	22402.0	18.0	19212362.0	31.57	16.46		48.03
44279	2021-03-25	Chile	954843.0	7060.0	22524.0	122.0	19212362.0	32.39	16.74		49.14
44280	2021-03-26	Chile	962321.0	7478.0	22587.0	63.0	19212362.0	33.26	17.01		50.27
44281	2021-03-27	Chile	969913.0	7592.0	22653.0	66.0	19212362.0	33.33	17.03		50.35
44282	2021-03-28	Chile	977243.0	7330.0	22754.0	101.0	19212362.0	33.33	17.03		50.36
44283	2021-03-29	Chile	984484.0	7241.0	23070.0	316.0	19212362.0	34.12	17.63		51.75
44284	2021-03-30	Chile	989492.0	5008.0	23107.0	37.0	19212362.0	34.82	18.38		53.2
44285	2021-03-31	Chile	995538.0	6046.0	23135.0	28.0	19212362.0	35.48	19.18		54.66
44286	2021-04-01	Chile	1003406.0	7868.0	23328.0	193.0	19212362.0	36.18	20.06		56.24
44287	2021-04-02	Chile	1011485.0	8079.0	23421.0	93.0	19212362.0	36.19	20.09		56.28
44288	2021-04-03	Chile	1019478.0	7993.0	23524.0	103.0	19212362.0	36.2	20.09		56.29
44289	2021-04-04	Chile	1026785.0	7307.0	23644.0	120.0	19212362.0	36.2	20.09		56.3
44290	2021-04-05	Chile	1032612.0	5827.0	23677.0	33.0	19212362.0	36.62	21.16		57.78
44291	2021-04-06	Chile	1037780.0	5168.0	23734.0	57.0	19212362.0	37.11	21.93		59.03
44292	2021-04-07	Chile	1043022.0	5242.0	23796.0	62.0	19212362.0	37.6	22.65		60.25
44293	2021-04-08	Chile	1051270.0	8248.0	23979.0	183.0	19212362.0	38.0	23.49		61.49
44294	2021-04-09	Chile	1060421.0	9151.0	24108.0	129.0	19212362.0	38.37	24.27		62.63
44295	2021-04-10	Chile	1068522.0	8101.0	24213.0	105.0	19212362.0	38.43	24.34		62.77
44296	2021-04-11	Chile	1076499.0	7977.0	24346.0	133.0	19212362.0	38.43	24.35		62.78
44297	2021-04-12	Chile	1082920.0	6421.0	24483.0	137.0	19212362.0	38.84	25.18		64.02
44298	2021-04-13	Chile	1088710.0	5790.0	24518.0	35.0	19212362.0	39.23	26.01		65.24
44299	2021-04-14	Chile	1094267.0	5557.0	24548.0	30.0	19212362.0	39.64	26.79		66.44
44300	2021-04-15	Chile	1101698.0	7431.0	24766.0	218.0	19212362.0	39.97	27.55		67.52
44301	2021-04-16	Chile	1109311.0	7613.0	24923.0	157.0	19212362.0	40.27	28.26		68.53
44302	2021-04-17	Chile	1117348.0	8037.0	25055.0	132.0	19212362.0	40.31	28.33		68.65
44303	2021-04-18	Chile	1124718.0	7370.0	25177.0	122.0	19212362.0	40.32	28.34		68.66
44304	2021-04-19	Chile	1131340.0	6622.0	25277.0	100.0	19212362.0	40.55	29.13		69.68
44305	2021-04-20	Chile	1136189.0	4849.0	25317.0	40.0	19212362.0	40.75	29.91		70.66
44306	2021-04-21	Chile	1141403.0	5214.0	25353.0	36.0	19212362.0	40.91	30.67		71.59
44307	2021-04-22	Chile	1148320.0	6917.0	25532.0	179.0	19212362.0	41.21	31.43		72.63
44308	2021-04-23	Chile	1155902.0	7582.0	25641.0	109.0	19212362.0	41.41	32.17		73.59
44309	2021-04-24	Chile	1162811.0	6909.0	25742.0	101.0	19212362.0	41.44	32.24		73.68
44310	2021-04-25	Chile	1169536.0	6725.0	25856.0	114.0	19212362.0	41.45	32.24		73.69
44311	2021-04-26	Chile	1175614.0	6078.0	25975.0	119.0	19212362.0	41.67	33.04		74.71
44312	2021-04-27	Chile	1179772.0	4158.0	26020.0	45.0	19212362.0	41.87	33.73		75.6
44313	2021-04-28	Chile	1184271.0	4499.0	26073.0	53.0	19212362.0	42.1	34.39		76.49
44314	2021-04-29	Chile	1190991.0	6720.0	26247.0	174.0	19212362.0	42.26	35.03		77.3
44315	2021-04-30	Chile	1198245.0	7254.0	26353.0	106.0	19212362.0	42.53	35.23		77.75
44316	2021-05-01	Chile	1203755.0	5510.0	26457.0	104.0	19212362.0	42.53	35.23		77.77
44317	2021-05-02	Chile	1210920.0	7165.0	26561.0	104.0	19212362.0	42.54	35.24		77.77
44318	2021-05-03	Chile	1215815.0	4895.0	26659.0	98.0	19212362.0	42.93	35.63		78.56
44319	2021-05-04	Chile	1219064.0	3249.0	26696.0	37.0	19212362.0	43.35	36.09		79.45
44320	2021-05-05	Chile	1222949.0	3885.0	26726.0	30.0	19212362.0	43.78	36.58		80.36
44321	2021-05-06	Chile	1229248.0	6299.0	26895.0	169.0	19212362.0	44.2	36.98		81.19
44322	2021-05-07	Chile	1235778.0	6530.0	27004.0	109.0	19212362.0	44.64	37.31		81.96
44323	2021-05-08	Chile	1241976.0	6198.0	27101.0	97.0	19212362.0	44.73	37.36		82.09
44324	2021-05-09	Chile	1247469.0	5493.0	27218.0	117.0	19212362.0	44.74	37.36		82.1
44325	2021-05-10	Chile	1252808.0	5339.0	27318.0	100.0	19212362.0	45.27	37.73		83.0
44326	2021-05-11	Chile	1256546.0	3738.0	27356.0	38.0	19212362.0	45.83	38.17		84.01
44327	2021-05-12	Chile	1260448.0	3902.0	27384.0	28.0	19212362.0	46.38	38.58		84.96
44328	2021-05-13	Chile	1266601.0	6153.0	27520.0	136.0	19212362.0	46.89	38.9		85.78
44329	2021-05-14	Chile	1273516.0	6915.0	27647.0	127.0	19212362.0	47.42	39.19		86.61
44330	2021-05-15	Chile	1280252.0	6736.0	27734.0	87.0	19212362.0	47.43	39.19		86.62
44331	2021-05-16	Chile	1286548.0	6296.0	27832.0	98.0	19212362.0	47.43	39.19		86.62
44332	2021-05-17	Chile	1292096.0	5548.0	27934.0	102.0	19212362.0	48.08	39.44		87.52
44333	2021-05-18	Chile	1295862.0	3766.0	27965.0	31.0	19212362.0	48.79	39.69		88.47
44334	2021-05-19	Chile	1300629.0	4767.0	27997.0	32.0	19212362.0	49.44	39.9		89.34
44335	2021-05-20	Chile	1308311.0	7682.0	28169.0	172.0	19212362.0	50.11	40.23		90.34
44336	2021-05-21	Chile	1315913.0	7602.0	28290.0	121.0	19212362.0	50.15	40.24		90.39
44337	2021-05-22	Chile	1323413.0	7500.0	28386.0	96.0	19212362.0	50.29	40.27		90.57
44338	2021-05-23	Chile	1329918.0	6505.0	28518.0	132.0	19212362.0	50.31	40.28		90.59
44339	2021-05-24	Chile	1335261.0	5343.0	28548.0	30.0	19212362.0	51.23	40.59		91.82
44340	2021-05-25	Chile	1339421.0	4160.0	28585.0	37.0	19212362.0	52.22	40.89		93.11
44341	2021-05-26	Chile	1344618.0	5197.0	28624.0	39.0	19212362.0	53.16	41.14		94.3
44342	2021-05-27	Chile	1352723.0	8105.0	28809.0	185.0	19212362.0	54.03	41.33		95.36
44343	2021-05-28	Chile	1361381.0	8658.0	28928.0	119.0	19212362.0	54.78	41.55		96.33
44344	2021-05-29	Chile	1369597.0	8216.0	29047.0	119.0	19212362.0	55.0	41.58		96.58
44345	2021-05-30	Chile	1377507.0	7910.0	29168.0	121.0	19212362.0	55.05	41.58		96.63
44346	2021-05-31	Chile	1384346.0	6839.0	29300.0	132.0	19212362.0	55.86	41.89		97.75
44347	2021-06-01	Chile	1389357.0	5011.0	29344.0	44.0	19212362.0	56.64	42.32		98.91
44348	2021-06-02	Chile	1394973.0	5616.0	29385.0	41.0	19212362.0	57.33	42.81		99.97
44349	2021-06-03	Chile	1403101.0	8128.0	29598.0	213.0	19212362.0	57.83	43.38		100.82
44350	2021-06-04	Chile	1411346.0	8245.0	29696.0	98.0	19212362.0	58.23	43.91		101.58
44351	2021-06-05	Chile	1420266.0	8920.0	29816.0	120.0	19212362.0	58.35	44.03		101.78
44352	2021-06-06	Chile	1427956.0	7690.0	29937.0	121.0	19212362.0	58.37	44.05		101.8
44353	2021-06-07	Chile	1434884.0	6928.0	30058.0	121.0	19212362.0	58.8	44.71		102.75
44354	2021-06-08	Chile	1440417.0	5533.0	30104.0	46.0	19212362.0	59.22	45.36		103.71
44355	2021-06-09	Chile	1445768.0	5351.0	30141.0	37.0	19212362.0	59.7	45.97		104.72
44356	2021-06-10	Chile	1453477.0	7709.0	30339.0	198.0	19212362.0	60.27	46.53		105.78
44357	2021-06-11	Chile	1461419.0	7942.0	30472.0	133.0	19212362.0	60.71	47.04		106.71
44358	2021-06-12	Chile	1468992.0	7573.0	30579.0	107.0	19212362.0	60.83	47.09		106.88
44359	2021-06-13	Chile	1476473.0	7481.0	30707.0	128.0	19212362.0	60.84	47.1		106.89
44360	2021-06-14	Chile	1482663.0	6190.0	30804.0	97.0	19212362.0	61.41	47.7		108.04
44361	2021-06-15	Chile	1487239.0	4576.0	30865.0	61.0	19212362.0	61.87	48.36		109.14
44362	2021-06-16	Chile	1491561.0	4322.0	30922.0	57.0	19212362.0	62.44	48.99		110.32
44363	2021-06-17	Chile	1498231.0	6670.0	31140.0	218.0	19212362.0	62.83	49.58		111.28
44364	2021-06-18	Chile	1505001.0	6770.0	31259.0	119.0	19212362.0	63.16	49.82		111.84
44365	2021-06-19	Chile	1511275.0	6274.0	31392.0	133.0	19212362.0	63.25	49.92		112.03
44366	2021-06-20	Chile	1517018.0	5743.0	31513.0	121.0	19212362.0	63.26	49.93		112.05
44367	2021-06-21	Chile	1522223.0	5205.0	31645.0	132.0	19212362.0	63.3	50.0		112.16
44368	2021-06-22	Chile	1525933.0	3710.0	31690.0	45.0	19212362.0	63.84	51.09		113.76
44369	2021-06-23	Chile	1528409.0	2476.0	31746.0	56.0	19212362.0	64.29	52.01		115.08
44370	2021-06-24	Chile	1531872.0	3463.0	31797.0	51.0	19212362.0	64.88	53.07		116.39
44371	2021-06-25	Chile	1537471.0	5599.0	32012.0	215.0	19212362.0	65.34	53.98		117.5
44372	2021-06-26	Chile	1542642.0	5171.0	32163.0	151.0	19212362.0	65.45	54.19		117.77
44373	2021-06-27	Chile	1547103.0	4461.0	32298.0	135.0	19212362.0	65.46	54.22		117.8
44374	2021-06-28	Chile	1551137.0	4034.0	32454.0	156.0	19212362.0	65.47	54.24		117.83
44375	2021-06-29	Chile	1553774.0	2637.0	32489.0	35.0	19212362.0	65.85	55.33		119.13
44376	2021-06-30	Chile	1555902.0	2128.0	32545.0	56.0	19212362.0	66.22	56.15		120.2
44377	2021-07-01	Chile	1558557.0	2655.0	32588.0	43.0	19212362.0	66.74	56.65		121.15
44378	2021-07-02	Chile	1562613.0	4056.0	32809.0	221.0	19212362.0	67.14	57.05		121.89
44379	2021-07-03	Chile	1566461.0	3848.0	32973.0	164.0	19212362.0	67.24	57.16		122.09
44380	2021-07-04	Chile	1569784.0	3323.0	33103.0	130.0	19212362.0	67.25	57.18		122.11
