time	x_wt	x_ALPHA	x_BA.1	x_BA.1.1	x_BA.2	x_BA.2.12.1	x_BA.2.75	x_BA.2.75.2	x_BA.4	x_BA.4.6	x_BA.5	x_BA.5.9	x_BETA	x_BF.7	x_BJ.1	x_BM.1.1	x_BN.1	x_BQ.1	x_BQ.1.1	x_CH.1	x_CH.1.1	x_DELTA	x_EPSILON	x_GAMMA	x_IOTA	x_MU	x_OMICRON	x_XBB	x_XBB.1.5	R_wt	R_vac	R_boost	R_biv	R_alpha	R_delta	R_omi	R_ba1	R_ba2	R_ba45	R_bq1	R_xbb	tot_cases	vac	boost	bivalent	tot_cases_rate	vac_rate	boost_rate	bivalent_rate	C_VAC_ALPHA	C_VAC_DELTA	C_VAC_OMICRON	C_VAC_WT	C_VAC0_DELTA	C_VAC0_OMICRON	C_BOOST_ALPHA	C_BOOST_BA.1	C_BOOST_BA.2	C_BOOST_BA.2.75	C_BOOST_BA.2.75.2	C_BOOST_BA.4.6	C_BOOST_BA.4/5	C_BOOST_BA.5.9	C_BOOST_BF.7	C_BOOST_BJ.1	C_BOOST_BM.1.1	C_BOOST_BN.1	C_BOOST_BQ.1	C_BOOST_BQ.1.1	C_BOOST_CH.1	C_BOOST_DELTA	C_BOOST_OMICRON	C_BOOST_WT	C_BOOST_XBB	C_BOOST_XBB.1.5	C_BIVALENT_BA.2	C_BIVALENT_BA.2.75.2	C_BIVALENT_BA.4.6	C_BIVALENT_BA.4/5	C_BIVALENT_BF.7	C_BIVALENT_BQ.1	C_BIVALENT_BQ.1.1	C_BIVALENT_CH.1	C_BIVALENT_XBB	C_BIVALENT_XBB.1.5	C_RECOV_ALPHA_ALPHA	C_RECOV_ALPHA_DELTA	C_RECOV_ALPHA_OMICRON	C_RECOV_ALPHA_WT	C_RECOV_DELTA_ALPHA	C_RECOV_DELTA_DELTA	C_RECOV_DELTA_OMICRON	C_RECOV_DELTA_WT	C_RECOV_OMI_ALPHA	C_RECOV_OMI_BA.1	C_RECOV_OMI_DELTA	C_RECOV_OMI_WT	C_RECOV_BA1_ALPHA	C_RECOV_BA1_BA.1	C_RECOV_BA1_BA.2	C_RECOV_BA1_BA.2.75	C_RECOV_BA1_BA.2.75.2	C_RECOV_BA1_BA.4.6	C_RECOV_BA1_BA.4/5	C_RECOV_BA1_BF.7	C_RECOV_BA1_BJ.1	C_RECOV_BA1_BM.1.1	C_RECOV_BA1_BN.1	C_RECOV_BA1_BQ.1	C_RECOV_BA1_BQ.1.1	C_RECOV_BA1_CH.1	C_RECOV_BA1_DELTA	C_RECOV_BA1_XBB	C_RECOV_BA1_XBB.1.5	C_RECOV_BA2_BA.1	C_RECOV_BA2_BA.2	C_RECOV_BA2_BA.2.75	C_RECOV_BA2_BA.2.75.2	C_RECOV_BA2_BA.4.6	C_RECOV_BA2_BA.4/5	C_RECOV_BA2_BF.7	C_RECOV_BA2_BJ.1	C_RECOV_BA2_BM.1.1	C_RECOV_BA2_BN.1	C_RECOV_BA2_BQ.1	C_RECOV_BA2_BQ.1.1	C_RECOV_BA2_CH.1	C_RECOV_BA2_XBB	C_RECOV_BA2_XBB.1.5	C_RECOV_BA45_BA.1	C_RECOV_BA45_BA.2	C_RECOV_BA45_BA.2.75	C_RECOV_BA45_BA.2.75.2	C_RECOV_BA45_BA.4.6	C_RECOV_BA45_BA.4/5	C_RECOV_BA45_BA.5.9	C_RECOV_BA45_BF.7	C_RECOV_BA45_BJ.1	C_RECOV_BA45_BM.1.1	C_RECOV_BA45_BN.1	C_RECOV_BA45_BQ.1	C_RECOV_BA45_BQ.1.1	C_RECOV_BA45_CH.1	C_RECOV_BA45_XBB	C_RECOV_BA45_XBB.1.5	C_RECOV_BQ1_BA.4/5	C_RECOV_BQ1_BQ.1	C_RECOV_BQ1_CH.1	C_RECOV_BQ1_XBB	C_RECOV_XBB_XBB
43911	0.9997317098623834	0.00017775622794403352	0.0	0.0	5.8025378218781016e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.221151565451548e-05	2.9701579933953327e-07	1.98618334185484e-21	6.795576790108034e-17	0.0	0.0	0.0	0.0	0.00023324012991806197	0.0	0.0	0.0	1.4146187263866174e-07	1.1477208617383421e-09	4.780320556155806e-09	6.44968725889355e-11	4.715823683566871e-09	0.0	0.0	0.0	0.00031278747082207965	0.0	0.0	0.0	0.0002205345405199502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4146187263866174e-07	1.0392806062809879e-07	1.1019886938408495e-08	1.2324770585199538e-07	7.785844674651285e-10	1.1477208617383421e-09	1.231885200793349e-10	8.144506282283785e-10	4.0518348036876837e-10	4.780320556155806e-09	5.146737327806392e-10	2.629053341606208e-10	3.0349580973034986e-12	6.44968725889355e-11	4.422788065448867e-11	2.8997290150361285e-11	4.288440726808587e-12	1.0495087822737587e-11	2.180334727744e-11	1.0103935166871287e-11	1.2915954616933188e-11	4.1246800031590615e-12	1.2494130539019211e-11	3.971587615059425e-12	3.204417952387712e-12	2.9233062409419367e-12	3.898736172886513e-12	2.6281278403344935e-12	2.6281278403344935e-12	3.1632846904430026e-09	4.715823683566871e-09	3.356993362144697e-09	7.260715138993535e-10	2.5320964047403414e-09	3.6789659807636027e-09	1.9832162583998497e-09	2.2584305676454782e-09	7.514436614382653e-10	1.2448947343702417e-09	1.5430920540246977e-09	1.20462084119105e-09	4.693744367137688e-10	4.4028068590691333e-10	3.669233197693272e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43912	0.9997333028907666	0.00018005241940403818	0.0	0.0	5.84649069551807e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7372846276297508e-05	8.069365956082131e-07	1.4010613236708172e-19	2.2358792999476114e-15	0.0	0.0	0.0	0.0	0.00027573044966940573	0.0	0.0	0.0	1.5710055632750857e-07	1.433025948201302e-09	5.9452926616919526e-09	6.429494609573953e-11	5.8809977155962125e-09	0.0	0.0	0.0	0.000356625250593292	0.0	0.0	0.0	0.0002450660986493807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5710055632750857e-07	1.1550250431485439e-07	1.2263306596394916e-08	1.3692392860568623e-07	9.713450778538966e-10	1.433025948201302e-09	1.5346987833148106e-10	1.01617013786996e-09	5.023795388195368e-10	5.9452926616919526e-09	6.381901700976978e-10	3.2593439994508067e-10	2.9929307095574745e-12	6.429494609573953e-11	4.3932084031030716e-11	2.8726306422485833e-11	4.2299847398315354e-12	1.0363300231841336e-11	2.157232035608297e-11	9.976374944194423e-12	1.2759184318325371e-11	4.068339457212903e-12	1.2341567052279603e-11	3.9172330890616835e-12	3.1601377918682982e-12	2.8827685628781514e-12	3.8453295732723665e-12	2.59154933048258e-12	2.59154933048258e-12	3.938748261279186e-09	5.8809977155962125e-09	4.180746240045343e-09	9.019142506630739e-10	3.150864597813254e-09	4.5831924406845795e-09	2.4665272953382323e-09	2.8095681829253408e-09	9.3345396269007e-10	1.5471640259259111e-09	1.918321215714081e-09	1.497052897435425e-09	5.829051852312434e-10	5.467590359484787e-10	4.556286533274693e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43913	0.999736422217851	0.00018081555522510547	0.0	0.0	5.854859552147222e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2307216209584045e-05	1.9064151401610018e-06	6.7064483664729075e-18	5.2535291635150075e-14	0.0	0.0	0.0	0.0	0.0003142195543183619	0.0	0.0	0.0	1.7407779938064336e-07	1.7018359699196334e-09	7.336024048232948e-09	6.409136504734433e-11	7.271932683185604e-09	0.0	0.0	0.0	0.0003943305170621015	0.0	0.0	0.0	0.0002658174407838486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7407779938064336e-07	1.2805924541298704e-07	1.3609657162355176e-08	1.5176609212195104e-07	1.1519836727869712e-09	1.7018359699196334e-09	1.81579075313583e-10	1.2053030203956554e-09	6.181978162505956e-10	7.336024048232948e-09	7.853772315785012e-10	4.0103583943912426e-10	2.9514635642950947e-12	6.409136504734433e-11	4.363599317991612e-11	2.845650025907132e-11	4.172282815274342e-12	1.0232931004059349e-11	2.1342875775861574e-11	9.850204795896705e-12	1.2603970263697445e-11	4.012728856719517e-12	1.2190540274331402e-11	3.863585637878083e-12	3.116445326347662e-12	2.842772823668503e-12	3.792619054530981e-12	2.555463538957511e-12	2.555463538957511e-12	4.863749527794495e-09	7.271932683185604e-09	5.163437653917078e-09	1.1114558903940694e-09	3.888744655950455e-09	5.662050495773341e-09	3.0427408079322055e-09	3.4667215847930735e-09	1.1503471179190583e-09	1.907430200294286e-09	2.365597894136217e-09	1.8455890069183053e-09	7.181808997895615e-10	6.736302913425313e-10	5.61320284866166e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43914	0.9997411277326527	0.0001790514750178261	0.0	0.0	5.8559898668981034e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7280831804798862e-05	3.980060952596703e-06	2.2336476324199036e-16	9.030477199122895e-13	0.0	0.0	0.0	0.0	0.00034719041248461324	0.0	0.0	0.0	1.8826508311843785e-07	1.946099285771283e-09	8.492637064344425e-09	6.388613060160688e-11	8.428750933742819e-09	0.0	0.0	0.0	0.000444097898517398	0.0	0.0	0.0	0.0002884641556310287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8826508311843785e-07	1.384507817995427e-07	1.4696711506837314e-08	1.6411076116725662e-07	1.3150153522455592e-09	1.946099285771283e-09	2.0664771159859707e-10	1.3761133170878383e-09	7.122046582324171e-10	8.492637064344425e-09	9.049179818605613e-10	4.619457025657864e-10	2.9105497919379317e-12	6.388613060160688e-11	4.3339638677308494e-11	2.81878920443558e-11	4.1153263854747185e-12	1.0103970800208562e-11	2.1115021103884704e-11	9.725415123682807e-12	1.2450305408557464e-11	3.957839821471422e-12	1.2041042682666806e-11	3.8106370656857415e-12	3.0733334205080657e-12	2.8033123351996105e-12	3.74059651171289e-12	2.519864282114954e-12	2.519864282114954e-12	5.626336942864946e-09	8.428750933742819e-09	5.974471141014802e-09	1.2818573965276293e-09	4.494907950986302e-09	6.554071389399857e-09	3.514638176281705e-09	4.005738469551201e-09	1.3267520092256246e-09	2.2012551603428484e-09	2.730997089764864e-09	2.129783035746771e-09	8.280306408773073e-10	7.766384797897557e-10	6.470972938772255e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43915	0.9997469718613228	0.00017419675098239747	0.0	0.0	5.877834200272829e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.259989677497926e-05	7.4531372920411014e-06	5.301994456343268e-15	1.161987036767015e-11	0.0	0.0	0.0	0.0	0.0003908280034674826	0.0	0.0	0.0	2.011116099726911e-07	2.158299862656696e-09	1.1401151187486174e-08	6.367924428400324e-11	1.133747194320217e-08	0.0	0.0	0.0	0.0005035699632033534	0.0	0.0	0.0	0.0003166774969879772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.011116099726911e-07	1.477872753337186e-07	1.565427670117538e-08	1.7524672124327258e-07	1.455345548246977e-09	2.158299862656696e-09	2.2787668794257008e-10	1.5232706287565304e-09	9.583481216528243e-10	1.1401151187486174e-08	1.2175984876573996e-09	6.216416223496683e-10	2.870182590616209e-12	6.367924428400324e-11	4.304305120891125e-11	2.7920501732770822e-11	4.059106948531288e-12	9.976410190009338e-12	2.0888763472602707e-11	9.601996252204044e-12	1.2298182527246502e-11	3.903664038085033e-12	1.1893066589430223e-11	3.7583792442703275e-12	3.0307950073496976e-12	2.764380476505804e-12	3.689253907778145e-12	2.484745441347788e-12	2.484745441347788e-12	7.57160285713997e-09	1.133747194320217e-08	8.039593289345923e-09	1.7265514902320988e-09	6.050274681684523e-09	8.818626930224714e-09	4.731712402530732e-09	5.39235038405302e-09	1.7870032731292977e-09	2.964319242276872e-09	3.6772909184297177e-09	2.868114432920074e-09	1.1153966376153004e-09	1.0461808139384717e-09	8.717056868738774e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43916	0.9997530074302484	0.00016626970744896123	0.0	0.0	5.9481273149412846e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.550553650316297e-06	1.2690921032044503e-05	9.17667532178569e-14	1.1437905499340574e-10	0.0	0.0	0.0	0.0	0.00044301545666239393	0.0	0.0	0.0	2.153558791942208e-07	2.3206685372805037e-09	1.3230061425610362e-08	6.347070799304324e-11	1.3166590717617319e-08	0.0	0.0	0.0	0.0005713803965212438	0.0	0.0	0.0	0.00034666047245020053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.153558791942208e-07	1.581574582909124e-07	1.6723398722687893e-08	1.8760438658823854e-07	1.560858837049436e-09	2.3206685372805037e-09	2.4333773774237014e-10	1.6341069029831877e-09	1.1072238835337302e-09	1.3230061425610362e-08	1.4069021986359958e-09	7.181089644860252e-10	2.8303552259726684e-12	6.347070799304324e-11	4.274626155733522e-11	2.765434884487889e-11	4.003616068709174e-12	9.850239656844746e-12	2.066410958321782e-11	9.479938433580102e-12	1.2147594218812243e-11	3.8501932603131764e-12	1.1746604147146924e-11	3.706804113255071e-12	2.9888230880593017e-12	2.7259706935336048e-12	3.638583273786811e-12	2.4501009627597904e-12	2.4501009627597904e-12	8.777828476171679e-09	1.3166590717617319e-08	9.322377201023658e-09	1.996326930290755e-09	7.009266121353974e-09	1.0229383075324398e-08	5.478429937220569e-09	6.245191650555062e-09	2.0662800275563467e-09	3.429393368978506e-09	4.255585461516574e-09	3.3179519028112e-09	1.2893278603160385e-09	1.2092815679873632e-09	1.0075275210419883e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43917	0.9997579174736456	0.00015593200039134677	0.0	0.0	6.092582340284142e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.3329927144608165e-06	1.989082970469329e-05	1.1834928488457182e-12	8.789574277538374e-10	0.0	0.0	0.0	0.0	0.0005025238864284626	0.0	0.0	0.0	2.2942163323341173e-07	3.1699574566649405e-09	1.5428057389022667e-08	6.326052400558271e-11	1.5364796865017085e-08	0.0	0.0	0.0	0.0006465231389028816	0.0	0.0	0.0	0.00038198900684482495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2942163323341173e-07	1.683575386000853e-07	1.776495736644531e-08	1.997838782440214e-07	2.137696300074344e-09	3.1699574566649405e-09	3.348839905021935e-10	2.237435380253337e-09	1.2866699092769917e-09	1.5428057389022667e-08	1.6350571782720658e-09	8.343987063937036e-10	2.791061030951313e-12	6.326052400558271e-11	4.2449300589380813e-11	2.7389452463617552e-11	3.948845376811978e-12	9.725449602441538e-12	2.044106570928131e-11	9.359231851840588e-12	1.1998532912831513e-11	3.79741930932652e-12	1.1601647354393853e-11	3.655903680300991e-12	2.9474107318613407e-12	2.688076498892596e-12	3.588576709061793e-12	2.4159248568295077e-12	2.4159248568295077e-12	1.0228736398239863e-08	1.5364796865017085e-08	1.0865187007818328e-08	2.3213962225058018e-09	8.163264850101031e-09	1.1925776015230344e-08	6.37733387006811e-09	7.271648122633284e-09	2.4027911582990986e-09	3.989560780834357e-09	4.951965453101212e-09	3.859784088350528e-09	1.4989524094877674e-09	1.405857800420291e-09	1.171235966132599e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43918	0.9997602767152227	0.00014439799180780715	0.0	0.0	6.330317691051669e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0140620026892393e-06	2.9002669049328754e-05	1.1609357681058188e-11	5.373397608812258e-09	0.0	0.0	0.0	0.0	0.0005684459578485509	0.0	0.0	0.0	2.4404282562453935e-07	3.753790698956109e-09	1.8385068015662338e-08	6.304869498202705e-11	1.832201932068031e-08	0.0	0.0	0.0	0.0007238230378677664	0.0	0.0	0.0	0.0004110355670456561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4404282562453935e-07	1.7894686968811228e-07	1.8843500692627142e-08	2.124362759018187e-07	2.529862108023031e-09	3.753790698956109e-09	3.9592829672176564e-10	2.6480507999298584e-09	1.5304361892440228e-09	1.8385068015662338e-08	1.94491321236343e-09	9.92423107272455e-10	2.7522934055715838e-12	6.304869498202705e-11	4.2152199243245824e-11	2.7125831230848837e-11	3.894786570520974e-12	9.602030351471776e-12	2.0219637700470307e-11	9.239866627285673e-12	1.1850990875178754e-11	3.745334073964675e-12	1.145818806141039e-11	3.60567002127912e-12	2.9065510758522737e-12	2.6506914715931915e-12	3.5392263813247728e-12	2.3822111980647004e-12	2.3822111980647004e-12	1.2187248662349561e-08	1.832201932068031e-08	1.2946860899162475e-08	2.7626241081179023e-09	9.723188108599362e-09	1.4213054181849811e-08	7.593936841723827e-09	8.660020121439993e-09	2.8595226100347407e-09	4.74898617484066e-09	5.895411142443585e-09	4.594420172932767e-09	1.7836527238002785e-09	1.6728546961914925e-09	1.3936286412462694e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43919	0.9997589004223134	0.00013317538804598136	0.0	0.0	6.667848330870964e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5195870911784591e-06	3.969943925085252e-05	8.83320680900273e-11	2.659165778721594e-08	0.0	0.0	0.0	0.0	0.0006361713140527054	0.0	0.0	0.0	2.561468763917043e-07	4.124206757206766e-09	2.1281149291605523e-08	6.283522397141942e-11	2.1218314067634104e-08	0.0	0.0	0.0	0.0007939759069098517	0.0	0.0	0.0	0.00043735065631651256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.561468763917043e-07	1.8758402543150913e-07	1.968991787854065e-08	2.2283569472722498e-07	2.7738289588587857e-09	4.124206757206766e-09	4.3259605412945567e-10	2.9039839316872392e-09	1.7660688095983126e-09	2.1281149291605523e-08	2.244526113902041e-09	1.145111448863853e-09	2.71404581668852e-12	6.283522397141942e-11	4.185498851567004e-11	2.686350334421351e-11	3.84143141470245e-12	9.479972156074699e-12	1.9999830986538248e-11	9.121832820765585e-12	1.1704960213738448e-11	3.693929510957892e-12	1.131621797564683e-11	3.5560952804155667e-12	2.8662373248185782e-12	2.613809256771818e-12	3.4905245268060173e-12	2.3489541246478476e-12	2.3489541246478476e-12	1.4096165978465695e-08	2.1218314067634104e-08	1.4977029005177553e-08	3.1895382867632288e-09	1.1240684876817615e-08	1.6445957472739054e-08	8.775489966574774e-09	1.0009512784651583e-08	3.301470520528871e-09	5.484905909721679e-09	6.810468452561535e-09	5.306232625032876e-09	2.0589088610058597e-09	1.9309725886778893e-09	1.608579275884862e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43920	0.9997531662876216	0.0001237003713262566	0.0	0.0	7.094468132413756e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.718938088140239e-07	5.140797470851908e-05	5.312180122958944e-10	1.0825999267578082e-07	0.0	0.0	0.0	0.0	0.0006974215218216914	0.0	0.0	0.0	2.6657983325485117e-07	4.332412473980292e-09	2.4912013431923377e-08	6.262011441640717e-11	2.484939331750697e-08	0.0	0.0	0.0	0.0008478429018950217	0.0	0.0	0.0	0.0004535123848328744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6657983325485117e-07	1.9491920833198084e-07	2.0380946388415397e-08	2.3173565914760066e-07	2.905355690950732e-09	4.332412473980292e-09	4.508501911400088e-10	3.042534829960309e-09	2.0632599517842056e-09	2.4912013431923377e-08	2.6223522774389946e-09	1.337729133698469e-09	2.6763117977394646e-12	6.262011441640717e-11	4.155769944902834e-11	2.6602486554288107e-11	3.7887717416840544e-12	9.359265200298218e-12	1.9781650581432175e-11	9.005120437878717e-12	1.156043288405896e-11	3.643197645120159e-12	1.117572866724877e-11	3.5071716704102374e-12	2.8264627510391226e-12	2.5774235654040754e-12	3.4424634503289233e-12	2.316147838073128e-12	2.316147838073128e-12	1.6494313544206746e-08	2.484939331750697e-08	1.7526831381960793e-08	3.727709704359641e-09	1.3148751257154143e-08	1.9249170027251036e-08	1.0262288765674629e-08	1.1706981446106352e-08	3.858573058499202e-09	6.4119176618032e-09	7.96264216070985e-09	6.2029291306773545e-09	2.406028696916342e-09	2.256493575388086e-09	1.87968970061113e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43921	0.9997431555757108	0.00011700312968789407	0.0	0.0	7.581365399361095e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.559106510118716e-07	6.340099026199432e-05	2.5716845574961843e-09	3.681680100574437e-07	0.0	0.0	0.0	0.0	0.00074408181640744	0.0	0.0	0.0	2.7284663052605893e-07	4.433730299693823e-09	2.6952545921287575e-08	6.240337015808015e-11	2.689014255112949e-08	0.0	0.0	0.0	0.0009093918972705225	0.0	0.0	0.0	0.0004652939987530823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7284663052605893e-07	1.9905606341709993e-07	2.0700221632309123e-08	2.369253857606772e-07	2.962887065682293e-09	4.433730299693823e-09	4.570423117148639e-10	3.103824697303304e-09	2.217952503571945e-09	2.6952545921287575e-08	2.8193998068823958e-09	1.437736064965379e-09	2.6390849484778343e-12	6.240337015808015e-11	4.1260363118383134e-11	2.634279816204361e-11	3.736799451500993e-12	9.2398996044596e-12	1.9565101087570367e-11	8.889719433088036e-12	1.1417400694945626e-11	3.593130569514519e-12	1.1036711574475474e-11	3.4588914725299354e-12	2.7872206940724297e-12	2.5415281740063102e-12	3.3950355253699665e-12	2.283786602775244e-12	2.283786602775244e-12	1.7805635062558337e-08	2.689014255112949e-08	1.8925868549268363e-08	4.0094978969661964e-09	1.4180484631650323e-08	2.079603647877429e-08	1.1058432997040081e-08	1.262039119027931e-08	4.150406082517295e-09	6.901824234267528e-09	8.574788313806011e-09	6.676474265268759e-09	2.5869482706471758e-09	2.4260673570666983e-09	2.020733787350605e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
