time	x_wt	x_ALPHA	x_BA.1	x_BA.1.1	x_BA.2	x_BA.2.12.1	x_BA.2.75	x_BA.2.75.2	x_BA.4	x_BA.4.6	x_BA.5	x_BA.5.9	x_BETA	x_BF.7	x_BJ.1	x_BM.1.1	x_BN.1	x_BQ.1	x_BQ.1.1	x_CH.1	x_CH.1.1	x_DELTA	x_EPSILON	x_GAMMA	x_IOTA	x_MU	x_OMICRON	x_XBB	x_XBB.1.5	R_wt	R_vac	R_boost	R_biv	R_alpha	R_delta	R_omi	R_ba1	R_ba2	R_ba45	R_bq1	R_xbb	tot_cases	vac	boost	bivalent	tot_cases_rate	vac_rate	boost_rate	bivalent_rate	C_VAC_ALPHA	C_VAC_DELTA	C_VAC_OMICRON	C_VAC_WT	C_VAC0_DELTA	C_VAC0_OMICRON	C_BOOST_ALPHA	C_BOOST_BA.1	C_BOOST_BA.2	C_BOOST_BA.2.75	C_BOOST_BA.2.75.2	C_BOOST_BA.4.6	C_BOOST_BA.4/5	C_BOOST_BA.5.9	C_BOOST_BF.7	C_BOOST_BJ.1	C_BOOST_BM.1.1	C_BOOST_BN.1	C_BOOST_BQ.1	C_BOOST_BQ.1.1	C_BOOST_CH.1	C_BOOST_DELTA	C_BOOST_OMICRON	C_BOOST_WT	C_BOOST_XBB	C_BOOST_XBB.1.5	C_BIVALENT_BA.2	C_BIVALENT_BA.2.75.2	C_BIVALENT_BA.4.6	C_BIVALENT_BA.4/5	C_BIVALENT_BF.7	C_BIVALENT_BQ.1	C_BIVALENT_BQ.1.1	C_BIVALENT_CH.1	C_BIVALENT_XBB	C_BIVALENT_XBB.1.5	C_RECOV_ALPHA_ALPHA	C_RECOV_ALPHA_DELTA	C_RECOV_ALPHA_OMICRON	C_RECOV_ALPHA_WT	C_RECOV_DELTA_ALPHA	C_RECOV_DELTA_DELTA	C_RECOV_DELTA_OMICRON	C_RECOV_DELTA_WT	C_RECOV_OMI_ALPHA	C_RECOV_OMI_BA.1	C_RECOV_OMI_DELTA	C_RECOV_OMI_WT	C_RECOV_BA1_ALPHA	C_RECOV_BA1_BA.1	C_RECOV_BA1_BA.2	C_RECOV_BA1_BA.2.75	C_RECOV_BA1_BA.2.75.2	C_RECOV_BA1_BA.4.6	C_RECOV_BA1_BA.4/5	C_RECOV_BA1_BF.7	C_RECOV_BA1_BJ.1	C_RECOV_BA1_BM.1.1	C_RECOV_BA1_BN.1	C_RECOV_BA1_BQ.1	C_RECOV_BA1_BQ.1.1	C_RECOV_BA1_CH.1	C_RECOV_BA1_DELTA	C_RECOV_BA1_XBB	C_RECOV_BA1_XBB.1.5	C_RECOV_BA2_BA.1	C_RECOV_BA2_BA.2	C_RECOV_BA2_BA.2.75	C_RECOV_BA2_BA.2.75.2	C_RECOV_BA2_BA.4.6	C_RECOV_BA2_BA.4/5	C_RECOV_BA2_BF.7	C_RECOV_BA2_BJ.1	C_RECOV_BA2_BM.1.1	C_RECOV_BA2_BN.1	C_RECOV_BA2_BQ.1	C_RECOV_BA2_BQ.1.1	C_RECOV_BA2_CH.1	C_RECOV_BA2_XBB	C_RECOV_BA2_XBB.1.5	C_RECOV_BA45_BA.1	C_RECOV_BA45_BA.2	C_RECOV_BA45_BA.2.75	C_RECOV_BA45_BA.2.75.2	C_RECOV_BA45_BA.4.6	C_RECOV_BA45_BA.4/5	C_RECOV_BA45_BA.5.9	C_RECOV_BA45_BF.7	C_RECOV_BA45_BJ.1	C_RECOV_BA45_BM.1.1	C_RECOV_BA45_BN.1	C_RECOV_BA45_BQ.1	C_RECOV_BA45_BQ.1.1	C_RECOV_BA45_CH.1	C_RECOV_BA45_XBB	C_RECOV_BA45_XBB.1.5	C_RECOV_BQ1_BA.4/5	C_RECOV_BQ1_BQ.1	C_RECOV_BQ1_CH.1	C_RECOV_BQ1_XBB	C_RECOV_XBB_XBB
43940	0.9990912360809479	0.0005660072436140786	0.0	0.0	4.354813170528712e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4973595294310842e-05	0.00012252496040971556	1.0164996922139964e-05	0.00015154499110658096	0.0	0.0	0.0	0.0	0.0017327601124860449	0.0	0.0	0.0	4.519236979526713e-07	6.08696111281459e-09	7.616713561285556e-08	5.3841172589475144e-11	7.611329444026608e-08	0.0	0.0	0.0	0.0020640942771503732	0.0	0.0	0.0	0.0003928486409696545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.519236979526713e-07	3.214159171929385e-07	3.1765729658602366e-08	3.8744391239786946e-07	3.8755403079997755e-09	6.08696111281459e-09	5.583747664022472e-10	4.077550275124376e-09	5.599631465154876e-09	7.616713561285556e-08	7.135817751951014e-09	3.6182001997719073e-09	1.8758065547927264e-12	5.3841172589475144e-11	3.309718845682313e-11	2.0132161635133378e-11	2.664680223230009e-12	6.698102605787917e-12	1.4637820866104875e-11	6.437465441540316e-12	8.331214603031588e-12	2.5611406714366514e-12	8.0441480230784e-12	2.464476593525124e-12	1.981965739577415e-12	1.80594472988456e-12	2.4185216007547274e-12	1.6215657567861212e-12	1.6215657567861212e-12	4.8198136781035624e-08	7.611329444026608e-08	5.150296178940758e-08	1.0207569829443171e-08	3.774537474032941e-08	5.7102529144205835e-08	2.9024081793896888e-08	3.335595728139447e-08	1.0572565211500602e-08	1.778838835588857e-08	2.2260804883956315e-08	1.7190933617200453e-08	6.546916624218387e-09	6.135663223839796e-09	5.101967078585833e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43941	0.9990540118758601	0.0005992914538901073	0.0	0.0	4.3000459644562797e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7615728765440605e-05	0.00011147231125126012	1.0292555650979642e-05	0.00015431561493750795	0.0	0.0	0.0	0.0	0.0017793682778031758	0.0	0.0	0.0	4.719173945641105e-07	6.807272966123205e-09	7.782183327575209e-08	5.361090371271398e-11	7.776822237203937e-08	0.0	0.0	0.0	0.002107958339718936	0.0	0.0	0.0	0.00038115452644273405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.719173945641105e-07	3.3556480543297723e-07	3.316957967746716e-08	4.0453238349513586e-07	4.3535231952306866e-09	6.807272966123205e-09	6.323260232680168e-10	4.578433916754894e-09	5.682065408448204e-09	7.782183327575209e-08	7.241857461797794e-09	3.670819874022274e-09	1.8495017968946492e-12	5.361090371271398e-11	3.2826212886994924e-11	1.9918413946347433e-11	2.6277042176265163e-12	6.61018906112193e-12	1.4467376953654171e-11	6.352660158618304e-12	8.224402076454895e-12	2.525552053681835e-12	7.940585443783772e-12	2.4301868385572067e-12	1.954211452374298e-12	1.7805961754535245e-12	2.3848505574626827e-12	1.5987495356546664e-12	1.5987495356546664e-12	4.9104795542702075e-08	7.776822237203937e-08	5.2489101970558816e-08	1.0362215064744357e-08	3.8415983454652607e-08	5.8228788935696045e-08	2.9515080095932026e-08	3.393423385443525e-08	1.0733093426097566e-08	1.8070352565045302e-08	2.262302034150441e-08	1.746246871650687e-08	6.643920981619524e-09	6.226345713518655e-09	5.176895560122393e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43942	0.9989837883606573	0.0006507109907828034	0.0	0.0	4.172600777132598e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.8429112083103757e-05	9.767125282584412e-05	1.0397173104278538e-05	0.00015727710277536137	0.0	0.0	0.0	0.0	0.0018147911337698483	0.0	0.0	0.0	4.866408090274904e-07	7.647402420722411e-09	7.914562877335482e-08	5.3379283631901404e-11	7.909224948972293e-08	0.0	0.0	0.0	0.002150389777768829	0.0	0.0	0.0	0.00037418575361105585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.866408090274904e-07	3.456528348493627e-07	3.409739921417734e-08	4.1691834948257187e-07	4.9118248742797635e-09	7.647402420722411e-09	7.187579370091535e-10	5.163425546826559e-09	5.734805067869838e-09	7.914562877335482e-08	7.310200832454024e-09	3.7041582551694123e-09	1.823556860690137e-12	5.3379283631901404e-11	3.255578527829757e-11	1.9706139346363357e-11	2.591223217145395e-12	6.52332110878558e-12	1.4298457227309064e-11	6.268871695124014e-12	8.118795206252074e-12	2.490441230886482e-12	7.838202869634232e-12	2.3963586667140128e-12	1.926835725425588e-12	1.7555950176468703e-12	2.3516333409937198e-12	1.5762475614392575e-12	1.5762475614392575e-12	4.9783039101898096e-08	7.909224948972293e-08	5.323348700122622e-08	1.0463330389499498e-08	3.89023932191667e-08	5.909140963986566e-08	2.986106978564132e-08	3.434777813532515e-08	1.0838228363869058e-08	1.82608051329251e-08	2.287202748056363e-08	1.7645430602723686e-08	6.706277357864333e-09	6.284523501942249e-09	5.224726159175861e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43943	0.9988511536603283	0.0007306951284299355	0.0	0.0	3.954637860056621e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012587534582737976	8.187857830845095e-05	1.049405954994979e-05	0.00016035684895545976	0.0	0.0	0.0	0.0	0.0018488424006088224	0.0	0.0	0.0	4.992549419812889e-07	8.778867631523672e-09	8.041528342280824e-08	5.3146324872345956e-11	8.03621370979359e-08	0.0	0.0	0.0	0.002202596777578311	0.0	0.0	0.0	0.00037008093537725716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.992549419812889e-07	3.5409976867084785e-07	3.483124214210833e-08	4.27412032945343e-07	5.667912385435772e-09	8.778867631523672e-09	8.365709582929684e-10	5.955289940365739e-09	5.7824068808938475e-09	8.041528342280824e-08	7.372006644071448e-09	3.734171029903954e-09	1.7979670765451065e-12	5.3146324872345956e-11	3.228593217012944e-11	1.9495344647629597e-11	2.5552310940504582e-12	6.43748914466474e-12	1.4131058783731113e-11	6.186090493551943e-12	8.014384569857982e-12	2.4558022506222953e-12	7.736990789922788e-12	2.362986293554128e-12	1.8998336762393146e-12	1.7309367297904467e-12	2.318864248240782e-12	1.5540556958412692e-12	1.5540556958412692e-12	5.042117994481046e-08	8.03621370979359e-08	5.393560212908022e-08	1.055512168618302e-08	3.935622704402044e-08	5.99083583400837e-08	3.0181411594455994e-08	3.473216925433782e-08	1.0933710085652919e-08	1.8435181391826606e-08	2.3101075486898722e-08	1.7812841122753134e-08	6.7626297454704816e-09	6.337072203531731e-09	5.267871513078682e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43944	0.9986163886524898	0.0008520341732751919	0.0	0.0	3.6348870259096596e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002561218772041184	6.528052341657664e-05	1.0589412622294232e-05	0.00016323649073300147	0.0	0.0	0.0	0.0	0.0018914798397417737	0.0	0.0	0.0	5.183762647558401e-07	1.083818763284777e-08	8.222724252793264e-08	5.2912040386005005e-11	8.217433048754663e-08	0.0	0.0	0.0	0.0022504794236342307	0.0	0.0	0.0	0.0003605990278648283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.183762647558401e-07	3.6747292949773745e-07	3.612698054214978e-08	4.436580754087675e-07	7.058141411041571e-09	1.083818763284777e-08	1.0560710130670492e-09	7.410022401673513e-09	5.87709880923091e-09	8.222724252793264e-08	7.49356717034591e-09	3.794778936739605e-09	1.7727278283842506e-12	5.2912040386005005e-11	3.2016679869496057e-11	1.9286036260638412e-11	2.519721782664136e-12	6.352683577916079e-12	1.3965178456148739e-11	6.104307016326072e-12	7.911160709247065e-12	2.421629221821504e-12	7.636939667795705e-12	2.3300639952344305e-12	1.8732004774650568e-12	1.7066168376496087e-12	2.2865376362948325e-12	1.5321698497463934e-12	1.5321698497463934e-12	5.14231634894015e-08	8.217433048754663e-08	5.502361413778827e-08	1.0731701998915797e-08	4.010209446198221e-08	6.114793097775125e-08	3.073121023280489e-08	3.537742224091952e-08	1.111692545795825e-08	1.875433804842789e-08	2.3509190382700504e-08	1.8120391150540295e-08	6.873912298974521e-09	6.441159011580681e-09	5.353994879932046e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43945	0.9982361291197984	0.0010279207791148105	0.0	0.0	3.213731997660689e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00047842653986710035	4.932968991082129e-05	1.0679399918270407e-05	0.0001653771514139171	0.0	0.0	0.0	0.0	0.0019301513482618785	0.0	0.0	0.0	5.404489129080021e-07	1.493836688283807e-08	8.351420518628628e-08	5.267644355136027e-11	8.346152874273493e-08	0.0	0.0	0.0	0.0022964546036710605	0.0	0.0	0.0	0.00034739405546990385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.404489129080021e-07	3.830490127758943e-07	3.7667120350667896e-08	4.624943299590746e-07	9.844355751139417e-09	1.493836688283807e-08	1.499660917011847e-09	1.0323875495827002e-08	5.924994309704163e-09	8.351420518628628e-08	7.555728770690109e-09	3.824994739631322e-09	1.747834553276883e-12	5.267644355136027e-11	3.17480544411706e-11	1.90782201971854e-11	2.4846892791321165e-12	6.268894833253023e-12	1.3800812820144587e-11	6.023511747887708e-12	7.809114134430218e-12	2.3879163145087327e-12	7.538039943544282e-12	2.2975861082137555e-12	1.846931356493787e-12	1.6826309190077148e-12	2.2546479221359577e-12	1.5105859827910413e-12	1.5105859827910413e-12	5.206498437043251e-08	8.346152874273493e-08	5.5730251745353505e-08	1.082395523209714e-08	4.055782119954269e-08	6.197121375501526e-08	3.105268845574178e-08	3.5763262270481196e-08	1.1212880635286584e-08	1.8929393940588732e-08	2.3739059562251663e-08	1.8288464310240197e-08	6.9305967134664224e-09	6.494023141225693e-09	5.397411779800415e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43946	0.997675404547262	0.0012685826546914181	0.0	0.0	2.7078988232482968e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008166649812028521	3.543056712840873e-05	1.074930136303394e-05	0.00016608896011976174	0.0	0.0	0.0	0.0	0.00196700988906843	0.0	0.0	0.0	5.677672819078379e-07	2.1930871391629437e-08	8.482829387653958e-08	5.243954817303731e-11	8.477585432836653e-08	0.0	0.0	0.0	0.0023431850765623435	0.0	0.0	0.0	0.00033540904371315305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.677672819078379e-07	4.025685636341814e-07	3.964952661301008e-08	4.85951800481681e-07	1.4605688993456985e-08	2.1930871391629437e-08	2.2593219683087352e-09	1.5302515691590343e-08	5.974931652620582e-09	8.482829387653958e-08	7.62046499190239e-09	3.856548478639351e-09	1.7232827410198414e-12	5.243954817303731e-11	3.1480081698059004e-11	1.8871902073798642e-11	2.4501276411759632e-12	6.1861133531648186e-12	1.3637958199452817e-11	5.943695196718957e-12	7.708235326875908e-12	2.354657759522217e-12	7.440282037821485e-12	2.2655470289471206e-12	1.821021595053724e-12	1.658974603242322e-12	2.223189582315554e-12	1.489300102928e-12	1.489300102928e-12	5.27219084657041e-08	8.477585432836653e-08	5.6453103422718025e-08	1.0919817710539562e-08	4.1025415126384795e-08	6.281273413396276e-08	3.1383495605303495e-08	3.6159685012456834e-08	1.1312565356300651e-08	1.911046208508617e-08	2.3976284227744813e-08	1.846236677447618e-08	6.989653165407975e-09	6.549116611551644e-09	5.442695827225553e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43947	0.9969202885507338	0.0015777308427647875	2.8004477263121686e-23	0.0	2.152093469840252e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012804715038980034	2.4573205877995343e-05	1.0773507954748969e-05	0.00016464145407237	0.0	0.0	0.0	0.0	0.002004428265186166	0.0	0.0	0.0	5.956244440841932e-07	3.338503235192725e-08	8.607982676310686e-08	5.220136848116526e-11	8.60276253946257e-08	0.0	0.0	0.0	0.002385467213588329	0.0	0.0	0.0	0.0003213729364379072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.956244440841932e-07	4.224345115608129e-07	4.165745295216304e-08	5.09849019025288e-07	2.2411941361393843e-08	3.338503235192725e-08	3.5056859581539458e-09	2.346450693624633e-08	6.019048671482046e-09	8.607982676310686e-08	7.67779741112096e-09	3.884333222133852e-09	1.6990679337177007e-12	5.220136848116526e-11	3.12127871917766e-11	1.8667087115332058e-11	2.416030987834253e-12	6.104329600069621e-12	1.3476610671761802e-11	5.864847897302735e-12	7.608514742855742e-12	2.3218478482248113e-12	7.34365635478388e-12	2.2339412135709456e-12	1.795466528802497e-12	1.6356435708993199e-12	2.1921571526300945e-12	1.468308265991537e-12	1.468308265991537e-12	5.333318083701547e-08	8.60276253946257e-08	5.712777031568097e-08	1.1005125769254546e-08	4.145605484580257e-08	6.360205647571585e-08	3.168526153928746e-08	3.6523071324605195e-08	1.1401323527883871e-08	1.9273341891787593e-08	2.419092520946898e-08	1.8618674659988844e-08	7.041909433096635e-09	6.597834016068468e-09	5.482671787533251e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43948	0.995985510878101	0.001949997962720857	3.0722068628115018e-21	0.0	1.5950480995939386e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018603418788509108	1.708444451333152e-05	1.0717216150085062e-05	0.0001603971386676865	0.0	0.0	0.0	0.0	0.0020377779844634176	0.0	0.0	0.0	6.261228742511633e-07	4.679162753199608e-08	8.701375025179156e-08	5.1961919130473095e-11	8.696178833266109e-08	0.0	0.0	0.0	0.0024207727603724216	0.0	0.0	0.0	0.00031281442065345745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.261228742511633e-07	4.4424682747828213e-07	4.387454994656118e-08	5.3604983471907e-07	3.1527397474389086e-08	4.679162753199608e-08	4.954692592164665e-09	3.299758568436269e-08	6.035112037492534e-09	8.701375025179156e-08	7.699503045483831e-09	3.893910607745826e-09	1.675185725360528e-12	5.1961919130473095e-11	3.0946196203443574e-11	1.846378015871639e-11	2.3823934991926514e-12	6.023534058402338e-12	1.331676607451797e-11	5.786960412020159e-12	7.509942816714696e-12	2.289480932205241e-12	7.2481532851591345e-12	2.2027631775796504e-12	1.7702615469158638e-12	1.612633553265208e-12	2.1615452277868057e-12	1.4476065752620928e-12	1.4476065752620928e-12	5.3726351033566225e-08	8.696178833266109e-08	5.7571419451172435e-08	1.103980483473937e-08	4.171126238823661e-08	6.41391365359565e-08	3.184922576713006e-08	3.672973968392891e-08	1.1437685625639185e-08	1.9349505993497026e-08	2.4298169516422384e-08	1.8691063875566372e-08	7.061424568053283e-09	6.615838659711252e-09	5.497050097437737e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43949	0.9949139392420857	0.002369946789352737	2.21266825974324e-19	0.0	1.0891795850276837e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002529114988749704	1.263048888720266e-05	1.0540206441372808e-05	0.00015293648863303738	0.0	0.0	0.0	0.0	0.0020648296573723265	0.0	0.0	0.0	6.494206593899502e-07	5.9032527101271936e-08	8.75592571973785e-08	5.1721215199119195e-11	8.750753598217938e-08	0.0	0.0	0.0	0.0024535693471931857	0.0	0.0	0.0	0.00030317956942430734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.494206593899502e-07	4.605036821804346e-07	4.543771375161721e-08	5.558218863417193e-07	3.980507512929457e-08	5.9032527101271936e-08	6.2579241092644836e-09	4.1659068675690263e-08	6.017260998061965e-09	8.75592571973785e-08	7.67813256062675e-09	3.881481081923524e-09	1.651631761399403e-12	5.1721215199119195e-11	3.068033373470516e-11	1.8261985656862078e-11	2.3492094161033974e-12	5.943717236638116e-12	1.3158420010726635e-11	5.710023332986242e-12	7.412509964066358e-12	2.2575514229700134e-12	7.1537632092395794e-12	2.172007495494068e-12	1.7454020916732647e-12	1.589940331937738e-12	2.1313484610616776e-12	1.42719118103076e-12	1.42719118103076e-12	5.385441285479397e-08	8.750753598217938e-08	5.773409727887363e-08	1.1013250014417377e-08	4.1753580927282413e-08	6.436910553196199e-08	3.1846165884781165e-08	3.67463470180067e-08	1.1410674263603437e-08	1.9320706264753605e-08	2.427535063372091e-08	1.866188160131213e-08	7.041354971929116e-09	6.596712408768038e-09	5.480484644826657e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43950	0.9937685022511428	0.0028129762651582704	1.0735893263503098e-17	0.0	6.765620078550996e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003248948574656529	1.046015743338027e-05	1.0202376662700028e-05	0.0001421447548678216	0.0	0.0	0.0	0.0	0.002089538322595992	0.0	0.0	0.0	6.798008964916711e-07	8.325220483783102e-08	8.794227535081027e-08	5.147927218725177e-11	8.789079607862302e-08	0.0	0.0	0.0	0.0024906047471022	0.0	0.0	0.0	0.00028800796952387287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.798008964916711e-07	4.820999488114049e-07	4.7603799073352186e-08	5.81842028223998e-07	5.62758181209553e-08	8.325220483783102e-08	8.876240376410736e-09	5.888423441389287e-08	5.985653830627777e-09	8.794227535081027e-08	7.639261069416774e-09	3.860144580945932e-09	1.6284017383199713e-12	5.147927218725177e-11	3.041522449898341e-11	1.8061707682707832e-11	2.316473039894716e-12	5.864869669252439e-12	1.300156785474595e-11	5.634027283824904e-12	7.316206584913545e-12	2.226053791626459e-12	7.06047649980235e-12	2.1416688005220703e-12	1.7208836580404667e-12	1.5675597383951436e-12	2.101561563950196e-12	1.407058280163709e-12	1.407058280163709e-12	5.3871435637684085e-08	8.789079607862302e-08	5.7778970566510135e-08	1.0961736941962513e-08	4.1707166181171656e-08	6.447016626386944e-08	3.1773887295801015e-08	3.6683950305803706e-08	1.1357822982022471e-08	1.9248809326817556e-08	2.4198918306889954e-08	1.8591017856513426e-08	7.0052126752719274e-09	6.562516437758573e-09	5.451374567208308e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
